issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZ5TK72doI4Cm-ZmnB31,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7769,Modern Math APIs should be used instead of legacy mathematical expressions,app/home/player/visualizer/offline/audioFeatureBake.ts,162,162,Prefer `Math.hypot(…)` over `Math.sqrt(…)`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2015"",""performance""]",admin@brendanjohnroch.com,,2026-05-23T04:49:46+0000,2026-05-23T04:49:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5TK72doI4Cm-ZmnB31&open=AZ5TK72doI4Cm-ZmnB31
AZ5TK71voI4Cm-ZmnB3y,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7769,Modern Math APIs should be used instead of legacy mathematical expressions,app/home/player/visualizer/offline/FramePostProcessor.ts,128,128,Prefer `Math.hypot(…)` over `Math.sqrt(…)`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2015"",""performance""]",admin@brendanjohnroch.com,,2026-05-23T04:47:57+0000,2026-05-23T04:49:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5TK71voI4Cm-ZmnB3y&open=AZ5TK71voI4Cm-ZmnB3y
AZ5TK71voI4Cm-ZmnB3z,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7769,Modern Math APIs should be used instead of legacy mathematical expressions,app/home/player/visualizer/offline/FramePostProcessor.ts,153,153,Prefer `Math.hypot(…)` over `Math.sqrt(…)`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2015"",""performance""]",admin@brendanjohnroch.com,,2026-05-23T04:47:57+0000,2026-05-23T04:49:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5TK71voI4Cm-ZmnB3z&open=AZ5TK71voI4Cm-ZmnB3z
AZ5TK71hoI4Cm-ZmnB3x,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7786,"Generic ""Error"" should be ""TypeError"" when thrown after type checking",app/home/player/visualizer/offline/lrc.ts,14,14,`new Error()` is too unspecific for a type check. Use `new TypeError()` instead.,2min,CONVENTIONAL,CONSISTENT,,"[""convention"",""error-handling"",""type-checking""]",admin@brendanjohnroch.com,,2026-05-23T04:47:57+0000,2026-05-23T04:49:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5TK71hoI4Cm-ZmnB3x&open=AZ5TK71hoI4Cm-ZmnB3x
AZ5TK72toI4Cm-ZmnB32,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6606,Nullish coalescing should be preferred,app/home/player/visualizer/offline/lyricTimeline.ts,113,113,"Prefer using nullish coalescing operator (`??`) instead of a ternary expression, as it is simpler to read.",5min,CONVENTIONAL,CONSISTENT,,"[""es2020"",""nullish-coalescing"",""type-dependent""]",admin@brendanjohnroch.com,,2026-05-23T04:47:57+0000,2026-05-23T04:49:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5TK72toI4Cm-ZmnB32&open=AZ5TK72toI4Cm-ZmnB32
AZ5TK8IVoI4Cm-ZmnB33,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6754,"The return value of ""useState"" should be destructured and named symmetrically",app/internal/render/visualizer/page.tsx,155,155,useState call is not destructured into value + setter pair,5min,IDENTIFIABLE,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-05-23T04:47:57+0000,2026-05-23T04:49:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5TK8IVoI4Cm-ZmnB33&open=AZ5TK8IVoI4Cm-ZmnB33
AZ5TK8IVoI4Cm-ZmnB37,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6772,Spacing between inline elements should be explicit,app/internal/render/visualizer/page.tsx,709,709,Ambiguous spacing after previous element input,5min,FORMATTED,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-05-23T04:47:57+0000,2026-05-23T04:49:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5TK8IVoI4Cm-ZmnB37&open=AZ5TK8IVoI4Cm-ZmnB37
AZ5IqReCsEK8ZHe8y2-0,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S107,Functions should not have too many parameters,app/home/player/visualizer/gl/fbo.ts,163,163,Function 'clearFbo' has too many parameters (8). Maximum allowed is 7.,20min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-05-21T03:50:37+0000,2026-05-21T03:50:37+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ5IqReCsEK8ZHe8y2-0&open=AZ5IqReCsEK8ZHe8y2-0
AZ4Gpiu5nH9WFTm_dbCr,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7755,"Complex index access patterns should be replaced with "".at()"" method",app/admin/playback/dashboard/QualifiedPlayTrendChart.tsx,287,287,Prefer `.at(…)` over `[….length - index]`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2022"",""performance"",""readability"",""type-dependent""]",admin@brendanjohnroch.com,,2026-05-08T08:12:26+0000,2026-05-08T08:12:26+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ4Gpiu5nH9WFTm_dbCr&open=AZ4Gpiu5nH9WFTm_dbCr
AZ4Gpiu5nH9WFTm_dbCs,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6479,JSX list components should not use array indexes as key,app/admin/playback/dashboard/QualifiedPlayTrendChart.tsx,290,290,Do not use Array index in keys,5min,LOGICAL,INTENTIONAL,,"[""jsx"",""performance"",""react""]",admin@brendanjohnroch.com,,2026-05-08T08:12:26+0000,2026-05-08T08:12:26+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ4Gpiu5nH9WFTm_dbCs&open=AZ4Gpiu5nH9WFTm_dbCs
AZ31XT4ekfeY0H1DoHKr,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,lib/nav/preservedQuery.ts,24,26,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-05-04T23:39:19+0000,2026-05-04T23:39:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ31XT4ekfeY0H1DoHKr&open=AZ31XT4ekfeY0H1DoHKr
AZ31XT8ykfeY0H1DoHKt,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6551,"Objects and classes converted or coerced to strings should define a ""toString()"" method",sanity/schemaTypes/badgeDefinition.ts,52,52,"'parentObject(parent)?.autoQualificationMode ?? """"' will use Object's default stringification format ('[object Object]') when stringified.",5min,LOGICAL,INTENTIONAL,,"[""object"",""string"",""type-dependent""]",admin@brendanjohnroch.com,,2026-05-04T23:39:19+0000,2026-05-04T23:39:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ31XT8ykfeY0H1DoHKt&open=AZ31XT8ykfeY0H1DoHKt
AZ31LW_QtkM4MjbT6qaq,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/badges/BadgeAwardOverlay.tsx,107,133,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-05-04T22:47:03+0000,2026-05-04T22:47:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ31LW_QtkM4MjbT6qaq&open=AZ31LW_QtkM4MjbT6qaq
AZ31JNENQrjaVR6fY595,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7741,"""typeof"" should not be used to check for ""undefined""",app/(site)/exegesis/[displayId]/ExegesisTrackClient.tsx,55,55,Compare with `undefined` directly instead of using `typeof`.,2min,CONVENTIONAL,CONSISTENT,,"[""readability"",""style""]",admin@brendanjohnroch.com,,2026-05-04T22:37:37+0000,2026-05-04T22:37:37+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ31JNENQrjaVR6fY595&open=AZ31JNENQrjaVR6fY595
AZ31JNENQrjaVR6fY596,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/(site)/exegesis/[displayId]/ExegesisTrackClient.tsx,93,93,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,7min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-05-04T22:37:37+0000,2026-05-04T22:37:37+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ31JNENQrjaVR6fY596&open=AZ31JNENQrjaVR6fY596
AZ31JNENQrjaVR6fY598,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/(site)/exegesis/[displayId]/ExegesisTrackClient.tsx,765,767,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-05-04T22:37:37+0000,2026-05-04T22:37:37+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ31JNENQrjaVR6fY598&open=AZ31JNENQrjaVR6fY598
AZ30_tgKOGWn8jWtV1xO,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7758,Unicode-aware string methods should be used for proper character handling,app/api/admin/campaigns/drain/route.ts,117,117,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2015"",""internationalization"",""unicode""]",admin@brendanjohnroch.com,,2026-05-04T21:56:28+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ30_tgKOGWn8jWtV1xO&open=AZ30_tgKOGWn8jWtV1xO
AZ30_tRaOGWn8jWtV1xM,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/badges/BadgeAwardOverlay.tsx,82,105,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-05-04T21:56:28+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ30_tRaOGWn8jWtV1xM&open=AZ30_tRaOGWn8jWtV1xM
AZ30_tRaOGWn8jWtV1xN,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6825,"Focusable elements should not have ""aria-hidden"" attribute",app/home/badges/BadgeAwardOverlay.tsx,82,105,"aria-hidden=""true"" must not be set on focusable elements.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-05-04T21:56:28+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ30_tRaOGWn8jWtV1xN&open=AZ30_tRaOGWn8jWtV1xN
AZ30_tPPOGWn8jWtV1xL,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/modules/MailbagFeedbackForm.tsx,316,318,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-05-04T21:56:28+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ30_tPPOGWn8jWtV1xL&open=AZ30_tPPOGWn8jWtV1xL
AZ30_tJPOGWn8jWtV1xH,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7758,Unicode-aware string methods should be used for proper character handling,app/home/player/share.ts,39,39,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2015"",""internationalization"",""unicode""]",admin@brendanjohnroch.com,,2026-05-04T21:56:28+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ30_tJPOGWn8jWtV1xH&open=AZ30_tJPOGWn8jWtV1xH
AZ30_tplOGWn8jWtV1xQ,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7758,Unicode-aware string methods should be used for proper character handling,lib/share.ts,36,36,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2015"",""internationalization"",""unicode""]",admin@brendanjohnroch.com,,2026-05-04T21:56:28+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ30_tplOGWn8jWtV1xQ&open=AZ30_tplOGWn8jWtV1xQ
AZ30_tszOGWn8jWtV1xR,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7758,Unicode-aware string methods should be used for proper character handling,lib/unsubscribe.ts,22,22,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2015"",""internationalization"",""unicode""]",admin@brendanjohnroch.com,,2026-05-04T21:56:28+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ30_tszOGWn8jWtV1xR&open=AZ30_tszOGWn8jWtV1xR
AZ3wC1CskHL9_JSpyWFH,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/AudioEngine.tsx,2092,2093,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,"[""type-dependent""]",admin@brendanjohnroch.com,,2026-05-03T22:52:04+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3wC1CskHL9_JSpyWFH&open=AZ3wC1CskHL9_JSpyWFH
AZ3wC1CskHL9_JSpyWFJ,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/home/player/AudioEngine.tsx,2164,2164,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-05-03T22:52:04+0000,2026-05-03T22:52:04+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3wC1CskHL9_JSpyWFJ&open=AZ3wC1CskHL9_JSpyWFJ
AZ3wC1CskHL9_JSpyWFR,"[""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S4084,Media elements should have captions,app/home/player/AudioEngine.tsx,3902,3902,Media elements such as <audio> and <video> must have a <track> for captions.,5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-05-03T22:52:04+0000,2026-05-03T22:52:04+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3wC1CskHL9_JSpyWFR&open=AZ3wC1CskHL9_JSpyWFR
AZ3wC1CskHL9_JSpyWFS,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6747,JSX elements should not use unknown properties and attributes,app/home/player/AudioEngine.tsx,3906,3906,"Invalid property 'playsInline' found on tag 'audio', but it is only allowed on: video",5min,LOGICAL,INTENTIONAL,,"[""react""]",admin@brendanjohnroch.com,,2026-05-03T22:52:04+0000,2026-05-03T22:52:04+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3wC1CskHL9_JSpyWFS&open=AZ3wC1CskHL9_JSpyWFS
AZ3qPN2NDB_MdPLc5ED_,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7741,"""typeof"" should not be used to check for ""undefined""",app/home/player/AudioEngine.tsx,232,232,Compare with `undefined` directly instead of using `typeof`.,2min,CONVENTIONAL,CONSISTENT,,"[""readability"",""style""]",admin@brendanjohnroch.com,,2026-05-02T19:48:27+0000,2026-05-02T19:48:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3qPN2NDB_MdPLc5ED_&open=AZ3qPN2NDB_MdPLc5ED_
AZ3qPN2NDB_MdPLc5EEF,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/player/AudioEngine.tsx,3750,3752,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-05-02T19:48:27+0000,2026-05-02T19:48:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3qPN2NDB_MdPLc5EEF&open=AZ3qPN2NDB_MdPLc5EEF
AZ3qPOR6DB_MdPLc5EER,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/albums.ts,349,349,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-05-02T19:48:27+0000,2026-05-02T19:48:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3qPOR6DB_MdPLc5EER&open=AZ3qPOR6DB_MdPLc5EER
AZ3qHtmCXYbs7ObcMEy_,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3735,"""void"" should not be used",app/home/urlState.ts,179,179,"Remove this use of the ""void"" operator.",5min,CLEAR,INTENTIONAL,,"[""confusing"",""type-dependent""]",admin@brendanjohnroch.com,,2026-05-02T19:15:17+0000,2026-05-02T19:15:17+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3qHtmCXYbs7ObcMEy_&open=AZ3qHtmCXYbs7ObcMEy_
AZ3k6Mbzj1GRw8c4EeZI,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S107,Functions should not have too many parameters,app/home/player/visualizer/gl/pingpong.ts,193,193,Function 'clearFbo' has too many parameters (8). Maximum allowed is 7.,20min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-05-01T18:58:08+0000,2026-05-01T18:58:08+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ3k6Mbzj1GRw8c4EeZI&open=AZ3k6Mbzj1GRw8c4EeZI
AZz5b7PYieU36SGJbL3g,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/home/modules/MailbagFeedbackForm.tsx,60,60,Refactor this function to reduce its Cognitive Complexity from 34 to the 15 allowed.,24min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-17T01:35:07+0000,2026-05-04T21:56:28+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZz5b7PYieU36SGJbL3g&open=AZz5b7PYieU36SGJbL3g
AZz5b7jbieU36SGJbL3i,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,sanity/schemaTypes/modulePanels.ts,160,162,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-17T01:35:07+0000,2026-03-17T01:35:07+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZz5b7jbieU36SGJbL3i&open=AZz5b7jbieU36SGJbL3i
AZz5YeDcmZOt0ZT4JNLq,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/MailbagFeedbackForm.tsx,60,60,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-17T01:19:52+0000,2026-03-17T01:20:00+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZz5YeDcmZOt0ZT4JNLq&open=AZz5YeDcmZOt0ZT4JNLq
AZz5YeDcmZOt0ZT4JNLr,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/modules/MailbagFeedbackForm.tsx,122,122,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,"[""type-dependent""]",admin@brendanjohnroch.com,,2026-03-17T01:19:52+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZz5YeDcmZOt0ZT4JNLr&open=AZz5YeDcmZOt0ZT4JNLr
AZz5YeDcmZOt0ZT4JNLs,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/modules/MailbagFeedbackForm.tsx,124,124,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,"[""type-dependent""]",admin@brendanjohnroch.com,,2026-03-17T01:19:52+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZz5YeDcmZOt0ZT4JNLs&open=AZz5YeDcmZOt0ZT4JNLs
AZzzt_ihnvODKcpv_8wV,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/PortalArtistPostItem.tsx,107,107,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-15T22:56:13+0000,2026-03-15T22:56:22+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzzt_ihnvODKcpv_8wV&open=AZzzt_ihnvODKcpv_8wV
AZzzt_ihnvODKcpv_8wW,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/PortalArtistPostItem.tsx,135,135,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-15T22:56:13+0000,2026-03-15T22:56:22+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzzt_ihnvODKcpv_8wW&open=AZzzt_ihnvODKcpv_8wW
