issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZxudhIZRN3gti-1gjBh,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7776,Arrays used only for existence checks should be Sets,app/api/artist-posts/route.ts,11,11,"`VALID_POST_TYPES` should be a `Set`, and use `VALID_POST_TYPES.has()` to check existence or non-existence.",5min,EFFICIENT,INTENTIONAL,,"[""optimization"",""performance""]",admin@brendanjohnroch.com,,2026-02-18T01:55:11+0000,2026-02-18T01:55:11+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxudhIZRN3gti-1gjBh&open=AZxudhIZRN3gti-1gjBh
AZxtzXRfRN3gti-1bkrh,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,emails/MailbagAnswered.tsx,24,24,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T22:50:53+0000,2026-02-17T22:51:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtzXRfRN3gti-1bkrh&open=AZxtzXRfRN3gti-1bkrh
AZxtzXRfRN3gti-1bkri,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6772,Spacing between inline elements should be explicit,emails/MailbagAnswered.tsx,71,71,Ambiguous spacing after previous element span,5min,FORMATTED,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-02-17T22:50:53+0000,2026-02-17T22:51:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtzXRfRN3gti-1bkri&open=AZxtzXRfRN3gti-1bkri
AZxtgs0uz4PvCeqkeGXx,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/mailbag/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T21:29:37+0000,2026-02-17T21:29:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtgs0uz4PvCeqkeGXx&open=AZxtgs0uz4PvCeqkeGXx
AZxtgs32z4PvCeqkeGX4,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,app/api/admin/mailbag/questions/route.ts,96,96,Unnecessary use of boolean literals in conditional expression.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-17T21:29:37+0000,2026-02-17T21:29:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtgs32z4PvCeqkeGX4&open=AZxtgs32z4PvCeqkeGX4
AZxq5Tkl1wBu_bVpsrK8,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalViewerProvider.tsx,29,37,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T09:17:59+0000,2026-02-17T09:18:06+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxq5Tkl1wBu_bVpsrK8&open=AZxq5Tkl1wBu_bVpsrK8
AZxqxKFmArDv13B6sDmO,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/MembershipModalProvider.tsx,57,57,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T08:42:24+0000,2026-02-17T08:42:32+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxqxKFmArDv13B6sDmO&open=AZxqxKFmArDv13B6sDmO
AZxqxKFmArDv13B6sDmP,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6754,"The return value of ""useState"" should be destructured and named symmetrically",app/home/MembershipModalProvider.tsx,58,58,useState call is not destructured into value + setter pair,5min,IDENTIFIABLE,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-02-17T08:42:24+0000,2026-02-17T08:42:32+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxqxKFmArDv13B6sDmP&open=AZxqxKFmArDv13B6sDmP
AZwYMFyySP8JIq-sHuE7,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/VisualizerPattern.tsx,274,274,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-01T07:51:43+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYMFyySP8JIq-sHuE7&open=AZwYMFyySP8JIq-sHuE7
AZwYMFyySP8JIq-sHuE8,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4144,Functions should not have identical implementations,app/home/player/VisualizerPattern.tsx,480,480,Update this function so that its implementation is not identical to the one on line 271.,15min,DISTINCT,ADAPTABLE,,"[""confusing"",""duplicate"",""suspicious""]",admin@brendanjohnroch.com,,2026-02-01T07:51:43+0000,2026-07-07T08:20:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYMFyySP8JIq-sHuE8&open=AZwYMFyySP8JIq-sHuE8
AZwYMFyySP8JIq-sHuE9,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/VisualizerPattern.tsx,481,481,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-01T07:51:43+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYMFyySP8JIq-sHuE9&open=AZwYMFyySP8JIq-sHuE9
AZwYMFyySP8JIq-sHuE-,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4144,Functions should not have identical implementations,app/home/player/VisualizerPattern.tsx,489,489,Update this function so that its implementation is not identical to the one on line 279.,15min,DISTINCT,ADAPTABLE,,"[""confusing"",""duplicate"",""suspicious""]",admin@brendanjohnroch.com,,2026-02-01T07:51:43+0000,2026-07-07T08:20:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYMFyySP8JIq-sHuE-&open=AZwYMFyySP8JIq-sHuE-
AZwYFt2yD1QxlHAaPiwv,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/VisualizerPattern.tsx,291,291,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-01T07:24:09+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYFt2yD1QxlHAaPiwv&open=AZwYFt2yD1QxlHAaPiwv
AZwYFt2yD1QxlHAaPiwz,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/VisualizerPattern.tsx,498,498,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-01T07:24:09+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYFt2yD1QxlHAaPiwz&open=AZwYFt2yD1QxlHAaPiwz
AZwXNQYJqpGt-0oZhohi,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4144,Functions should not have identical implementations,app/home/player/VisualizerPattern.tsx,448,448,Update this function so that its implementation is not identical to the one on line 239.,15min,DISTINCT,ADAPTABLE,,"[""confusing"",""duplicate"",""suspicious""]",admin@brendanjohnroch.com,,2026-02-01T03:17:12+0000,2026-07-07T08:20:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwXNQYJqpGt-0oZhohi&open=AZwXNQYJqpGt-0oZhohi
AZwVifJsqpGt-0oZZW5y,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/artist-posts/route.ts,93,93,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-31T19:30:44+0000,2026-01-31T19:30:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwVifJsqpGt-0oZZW5y&open=AZwVifJsqpGt-0oZZW5y
AZwVifJsqpGt-0oZZW5z,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7773,Number static methods and properties should be preferred over global equivalents,app/api/artist-posts/route.ts,93,93,Prefer `Number.NaN` over `NaN`.,2min,CONVENTIONAL,CONSISTENT,,"[""convention"",""es2015""]",admin@brendanjohnroch.com,,2026-01-31T19:30:44+0000,2026-01-31T19:30:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwVifJsqpGt-0oZZW5z&open=AZwVifJsqpGt-0oZZW5z
AZwQumEruqHtWvYq5JxG,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/api/admin/campaigns/images/upload/route.ts,8,8,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T21:05:48+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwQumEruqHtWvYq5JxG&open=AZwQumEruqHtWvYq5JxG
AZwQumEruqHtWvYq5JxH,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/admin/campaigns/images/upload/route.ts,55,57,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T21:05:48+0000,2026-01-30T21:05:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwQumEruqHtWvYq5JxH&open=AZwQumEruqHtWvYq5JxH
AZwQumEruqHtWvYq5JxI,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/admin/campaigns/images/upload/route.ts,176,176,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T21:05:48+0000,2026-01-30T21:05:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwQumEruqHtWvYq5JxI&open=AZwQumEruqHtWvYq5JxI
AZwQj5JD2hnP208jD5lY,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/admin/campaigns/images/upload/route.ts,3,3,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-30T20:18:39+0000,2026-01-30T20:18:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwQj5JD2hnP208jD5lY&open=AZwQj5JD2hnP208jD5lY
AZwOI8Opcp1YM1k1Egct,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/access/AccessDashboard.tsx,37,40,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Opcp1YM1k1Egct&open=AZwOI8Opcp1YM1k1Egct
AZwOI8NBcp1YM1k1Egck,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/access/check/route.ts,590,590,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8NBcp1YM1k1Egck&open=AZwOI8NBcp1YM1k1Egck
AZwOI8Jbcp1YM1k1EgcR,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/admin/campaigns/drain/route.ts,358,360,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Jbcp1YM1k1EgcR&open=AZwOI8Jbcp1YM1k1EgcR
AZwOI8Kqcp1YM1k1EgcY,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/api/debug/entitlements/route.ts,39,39,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Kqcp1YM1k1EgcY&open=AZwOI8Kqcp1YM1k1EgcY
AZwOI8Mdcp1YM1k1Egch,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6551,"Objects and classes converted or coerced to strings should define a ""toString()"" method",app/api/downloads/album/route.ts,172,172,"'body?.albumSlug ?? """"' will use Object's default stringification format ('[object Object]') when stringified.",5min,LOGICAL,INTENTIONAL,,"[""object"",""string"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Mdcp1YM1k1Egch&open=AZwOI8Mdcp1YM1k1Egch
AZwOI8Mdcp1YM1k1Egci,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6551,"Objects and classes converted or coerced to strings should define a ""toString()"" method",app/api/downloads/album/route.ts,173,173,"'body?.assetId ?? ""bundle_zip""' will use Object's default stringification format ('[object Object]') when stringified.",5min,LOGICAL,INTENTIONAL,,"[""object"",""string"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Mdcp1YM1k1Egci&open=AZwOI8Mdcp1YM1k1Egci
AZwOI8Mtcp1YM1k1Egcj,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7778,Multiple consecutive calls to methods that accept multiple arguments should be combined,app/api/revalidate/route.ts,116,116,Do not call `Array#push()` multiple times.,5min,CLEAR,INTENTIONAL,,"[""performance"",""readability""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Mtcp1YM1k1Egcj&open=AZwOI8Mtcp1YM1k1Egcj
AZwOI8LJcp1YM1k1EgcZ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6551,"Objects and classes converted or coerced to strings should define a ""toString()"" method",app/api/stripe/create-album-checkout-session/route.ts,46,46,"'body?.albumSlug ?? """"' will use Object's default stringification format ('[object Object]') when stringified.",5min,LOGICAL,INTENTIONAL,,"[""object"",""string"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8LJcp1YM1k1EgcZ&open=AZwOI8LJcp1YM1k1EgcZ
AZwOI8MNcp1YM1k1Egce,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,app/api/webhooks/clerk/route.ts,23,23,"""user.created"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8MNcp1YM1k1Egce&open=AZwOI8MNcp1YM1k1Egce
AZwOI8MNcp1YM1k1Egcf,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,app/api/webhooks/clerk/route.ts,23,23,"""user.updated"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8MNcp1YM1k1Egcf&open=AZwOI8MNcp1YM1k1Egcf
AZwOI8MNcp1YM1k1Egcg,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,app/api/webhooks/clerk/route.ts,23,23,"""user.deleted"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8MNcp1YM1k1Egcg&open=AZwOI8MNcp1YM1k1Egcg
AZwOI8Qccp1YM1k1Egc4,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,css:S4666,Selectors should not be duplicated,app/globals.css,63,63,"Duplicate selector ""body"", first used at line 39",1min,LOGICAL,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-06-16T08:44:31+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Qccp1YM1k1Egc4&open=AZwOI8Qccp1YM1k1Egc4
AZwOI8GTcp1YM1k1Egbk,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/FooterDrawer.tsx,31,34,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8GTcp1YM1k1Egbk&open=AZwOI8GTcp1YM1k1Egbk
AZwOI8Hhcp1YM1k1EgcB,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/PortalShell.tsx,135,137,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Hhcp1YM1k1EgcB&open=AZwOI8Hhcp1YM1k1EgcB
AZwOI8GAcp1YM1k1Egbf,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7744,Unnecessary fallback objects should not be used when spreading in object literals,app/home/modules/BuyAlbumButton.tsx,27,27,The empty object is useless.,5min,CLEAR,INTENTIONAL,,"[""spread-operator"",""unnecessary""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8GAcp1YM1k1Egbf&open=AZwOI8GAcp1YM1k1Egbf
AZwOI8GAcp1YM1k1Egbg,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7744,Unnecessary fallback objects should not be used when spreading in object literals,app/home/modules/BuyAlbumButton.tsx,27,27,The empty object is useless.,5min,CLEAR,INTENTIONAL,,"[""spread-operator"",""unnecessary""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8GAcp1YM1k1Egbg&open=AZwOI8GAcp1YM1k1Egbg
AZwOI8GAcp1YM1k1Egbh,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/modules/BuyAlbumButton.tsx,76,76,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8GAcp1YM1k1Egbh&open=AZwOI8GAcp1YM1k1Egbh
AZwOI8Facp1YM1k1EgbX,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7744,Unnecessary fallback objects should not be used when spreading in object literals,app/home/modules/GiftAlbumButton.tsx,54,54,The empty object is useless.,5min,CLEAR,INTENTIONAL,,"[""spread-operator"",""unnecessary""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Facp1YM1k1EgbX&open=AZwOI8Facp1YM1k1EgbX
AZwOI8Facp1YM1k1EgbY,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7744,Unnecessary fallback objects should not be used when spreading in object literals,app/home/modules/GiftAlbumButton.tsx,54,54,The empty object is useless.,5min,CLEAR,INTENTIONAL,,"[""spread-operator"",""unnecessary""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Facp1YM1k1EgbY&open=AZwOI8Facp1YM1k1EgbY
AZwOI8Clcp1YM1k1Egaz,"[""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S4084,Media elements should have captions,app/home/player/AudioEngine.tsx,4110,4110,Media elements such as <audio> and <video> must have a <track> for captions.,5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Clcp1YM1k1Egaz&open=AZwOI8Clcp1YM1k1Egaz
AZwOI7_qcp1YM1k1EgZ0,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6767,Unused React typed props should be removed,app/home/player/VisualizerPattern.tsx,407,407,'seed' PropType is defined but prop is never used,5min,CONVENTIONAL,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI7_qcp1YM1k1EgZ0&open=AZwOI7_qcp1YM1k1EgZ0
AZwOI8Aacp1YM1k1EgZ8,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/player/mediaSurface.ts,73,75,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Aacp1YM1k1EgZ8&open=AZwOI8Aacp1YM1k1EgZ8
AZwOI8DHcp1YM1k1Ega5,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/share.ts,73,73,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8DHcp1YM1k1Ega5&open=AZwOI8DHcp1YM1k1Ega5
AZwOI8VPcp1YM1k1EgdS,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,lib/accessOracle.ts,33,33,"""signup"" | ""playback_token_issue"" | ""share_token_redeem"" | ""access_check"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8VPcp1YM1k1EgdS&open=AZwOI8VPcp1YM1k1EgdS
AZwOI8T1cp1YM1k1EgdM,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7773,Number static methods and properties should be preferred over global equivalents,lib/albums.ts,536,536,Prefer `Number.NaN` over `NaN`.,2min,CONVENTIONAL,CONSISTENT,,"[""convention"",""es2015""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8T1cp1YM1k1EgdM&open=AZwOI8T1cp1YM1k1EgdM
